time,open,height,low,close
1993-4-15,1265.3,1298.34,1255.94,1278.84
1993-4-16,1282.79,1287.08,1211.83,1214.75
1993-4-19,1203.85,1241.86,1185.76,1223.22
1993-4-20,1257.1,1257.1,1233.72,1235.52
1993-4-21,1234.71,1243.47,1220.09,1222.56
1993-4-22,1227.1,1267.35,1220.27,1267.35
1993-4-23,1288.51,1295.76,1255.87,1260.25
1993-4-26,1298.92,1345.73,1282.54,1345.61
1993-4-27,1379.43,1391.42,1360.83,1363.44
1993-4-28,1371.1,1382.83,1357.91,1372.5
1993-4-29,1377.04,1392.62,1348.38,1349.68
1993-4-30,1341.54,1363.11,1336.59,1358.78
1993-5-3,1365.15,1380.5,1349.98,1352.24
1993-5-4,1352.08,1365.92,1234.55,1241.16
1993-5-5,1232.65,1273.13,1204.06,1246.82
1993-5-6,1250.39,1250.39,1151.49,1162.92
1993-5-7,1194.26,1210.78,1159.16,1199.81
1993-5-10,1216.72,1221.98,1110.94,1128.29
1993-5-11,1124.85,1138.49,1107.66,1136.74
1993-5-12,1138.52,1160.51,1133.93,1140.19
1993-5-13,1140.21,1177.28,1140.21,1177.28
1993-5-14,1180.46,1201.44,1161.19,1167.47
1993-5-17,1162.07,1162.07,1097.61,1140.04
1993-5-18,1140.04,1148.34,1128.75,1130.26
1993-5-19,1129.1,1147.22,1127.43,1147.22
1993-5-20,1148.56,1175.2,1148.56,1165.4
1993-5-21,1177.3,1178.54,1133.2,1143.97
1993-5-24,1136.29,1143.97,1024.69,1026.13
1993-5-25,1020.32,1020.32,965.29,997.95
1993-5-26,1003.89,1008.55,992.94,995.45
1993-5-27,1001.19,1001.63,942.21,963.61
1993-5-28,962.21,980.96,959.25,972.77
1993-5-31,975.05,980.03,930.64,935.48
1993-6-1,935.9,935.9,859.48,928.58
1993-6-2,958.61,1081.2,904.32,1081.2
1993-6-3,1102.08,1177.91,961.32,1018.29
1993-6-4,1024.74,1031.03,981.89,1004.3
1993-6-7,1006.26,1068.84,982.03,1064.98
1993-6-8,1094.11,1101.69,1054.31,1074.58
1993-6-9,1071.33,1081.18,1053.32,1065.19
1993-6-10,1069.36,1070.06,1040.38,1044.44
1993-6-11,1043.94,1052.56,1024.2,1047
1993-6-14,1046.07,1046.07,990.16,1000.43
1993-6-15,998.7,1002.96,981.84,1001.61
1993-6-16,1004.4,1013.81,997.33,1004.24
1993-6-17,998.21,1016.23,998,998
1993-6-18,994.2,1007.25,989.21,1005.98
1993-6-21,1003.98,1003.98,967.74,977.61
1993-6-22,972.1,987.07,971.63,981.13
1993-6-23,981.4,991.21,980.53,986.02
1993-6-24,985.62,993.8,974.17,980.17
1993-6-25,979.93,1041.22,979.93,1006.64
1993-6-28,1006.63,1010.52,983.97,1002.42
1993-6-29,1008.23,1037.49,1002.61,1028.44
1993-6-30,1037.89,1043.05,1003.86,1007.05
1993-7-1,1000.8,1009.89,980.05,997.53
1993-7-2,995.7,1002.87,986.98,986.98
1993-7-5,976.67,980.92,946.87,952.31
1993-7-6,938.42,938.42,895.69,897.64
1993-7-7,897.22,909.93,869.65,903.79
1993-7-8,904.46,909.11,895.62,896.16
1993-7-9,896.16,896.24,865.31,868.57
1993-7-12,855.5,855.5,828.55,845.52
1993-7-13,853.66,870.05,853.66,870.05
1993-7-14,870.05,870.05,833.08,836.39
1993-7-15,833.89,847.3,830.61,838.7
1993-7-16,841.62,849.66,839.28,846.87
1993-7-19,846.87,849.04,836.71,836.98
1993-7-20,835.79,838.34,803.22,808.21
1993-7-21,809.53,820.07,808.2,811.74
1993-7-22,812.1,815.53,804.1,815.53
1993-7-23,816.08,818.55,811.47,813.54
1993-7-26,810.07,810.07,787.8,787.81
1993-7-27,788.19,798.85,777.73,791.62
1993-7-28,792.88,818.06,791.23,798.33
1993-7-29,801.16,810.63,801.16,806.67
1993-7-30,810.09,901.12,810.09,881.07
1993-8-2,885.31,913.15,842.35,843.27
1993-8-3,842.29,853.35,830.67,832.72
1993-8-4,833.4,855.86,823,850.54
1993-8-5,853.71,863.94,842.72,849.3
1993-8-6,841.39,860.73,841.39,855.52
1993-8-9,866.65,887.45,861.34,885.27
1993-8-10,897.46,911.77,861.19,862.08
1993-8-11,862.4,883.02,861.78,883.02
1993-8-12,896.74,917.96,893.51,917.04
1993-8-13,929.42,947.26,922.52,947.26
1993-8-16,969.9,1023.87,967.35,1023.87
1993-8-17,1042.42,1042.47,973.48,974.11
1993-8-18,974.11,988.14,947.93,947.93
1993-8-19,944.58,980.43,944.47,968.51
1993-8-20,973,977.39,937.99,946.54
1993-8-23,933.72,937.3,888.68,893.23
1993-8-24,878.09,902.3,873.13,894.44
1993-8-25,904.74,921.21,904.74,911.4
1993-8-26,913.27,914.15,896,903.91
1993-8-27,903.47,903.77,886.3,894.59
1993-8-30,901.09,911.18,884.51,899.27
1993-8-31,895.76,909.72,893.99,895.68
1993-9-1,898.01,900.18,886.57,893.97
1993-9-2,894.27,901.39,893,901.39
1993-9-3,907.89,926.11,905.71,922.69
1993-9-6,940.46,947.53,933.74,947.53
1993-9-7,947.12,947.12,908.29,909.04
1993-9-8,907.98,918.26,896.56,909.13
1993-9-9,911.95,914.79,900.82,901.66
1993-9-10,887.83,908.91,887.65,903.56
1993-9-13,895.62,895.62,873.55,879.24
1993-9-14,875.14,879.93,865.61,876.62
1993-9-15,876.38,903.24,876.25,880.78
1993-9-16,885.02,885.79,874.35,875.08
1993-9-17,874.51,883.17,868.74,881.41
1993-9-20,875.97,878.23,865.74,875
1993-9-21,875.13,896.68,875.13,890.23
1993-9-22,891.05,892.32,881.04,881.24
1993-9-23,882.68,888.82,881.68,884.02
1993-9-24,873.16,915.06,864.38,875.81
1993-9-27,876.61,884.3,876.39,880.98
1993-9-28,886.11,898.15,883.92,898.15
1993-9-29,904.76,909.84,885.46,886.12
1993-9-30,887.13,896.58,883.55,890.27
1993-10-4,895.69,901.37,891.33,892.55
1993-10-5,894.37,896,885.04,885.86
1993-10-6,886.33,891.13,879.42,885.04
1993-10-7,887,934.4,880.99,887.62
1993-10-8,897.72,898.9,874.28,874.76
1993-10-11,872.95,879.68,866.93,868.38
1993-10-12,868.48,875.62,866.85,871.42
1993-10-13,874.36,879.29,854.79,859.7
1993-10-14,858.33,859.48,848.53,855.04
1993-10-15,855.67,862.54,854.97,856.92
1993-10-18,852.82,852.82,835.25,835.25
1993-10-19,839.2,846.39,836.77,839.6
1993-10-20,843.58,846.78,837.97,843.85
1993-10-21,846.25,846.43,831.87,832.25
1993-10-22,827.75,844.5,818.81,818.81
1993-10-25,792.78,797.48,774.54,784.97
1993-10-26,789.25,792.43,781.13,783.23
1993-10-27,787.79,789.41,776.41,778.38
1993-10-28,779.64,829.1,778.27,824.66
1993-10-29,834.51,834.79,809.8,814.82
1993-11-1,801.86,823.25,801.86,816.71
1993-11-2,821.85,824.49,810.81,812.67
1993-11-3,812.63,814.74,804.73,805.71
1993-11-4,804.66,806.66,793.32,804.26
1993-11-5,804.26,816.4,803.03,814.39
1993-11-8,833.26,836.99,819.09,836.99
1993-11-9,840.89,846.15,834.75,846.15
1993-11-10,848.45,856.77,828.66,833.17
1993-11-11,836.55,851.44,836.55,848.27
1993-11-12,858.2,868.91,858.2,865.97
1993-11-15,875.8,893.42,875.8,890.46
1993-11-16,890.92,891.43,876.61,880.33
1993-11-17,881.93,894.96,881.93,887.65
1993-11-18,895.69,903.28,892.41,903.07
1993-11-19,907.41,924.67,904.6,924.67
1993-11-22,924.67,954.35,898.49,949.77
1993-11-23,955.82,971.46,949.82,957.95
1993-11-24,955.24,963.62,945.43,953.23
1993-11-25,959.9,992.89,959.9,986.69
1993-11-26,986.69,1011.76,963.46,965.39
1993-11-29,968.44,974.85,956.34,972.96
1993-11-30,984.54,990.4,979.08,984.93
1993-12-1,993.67,993.74,971.49,974.8
1993-12-2,974.35,980.94,964.43,972.8
1993-12-3,975.65,982.1,970.1,980.67
1993-12-6,986.12,1004.01,979.72,995.72
1993-12-7,1006.7,1022.34,1006.7,1022.34
1993-12-8,1044.85,1044.85,1004.02,1009.67
1993-12-9,1016.78,1016.78,969.95,984.9
1993-12-10,986.02,994.48,957.65,978.57
1993-12-13,982.38,982.38,947.83,950.77
1993-12-14,942.01,953.67,914.95,925.2
1993-12-15,926.05,940.61,903.82,940.61
1993-12-16,941.43,948.36,908.08,908.08
1993-12-17,884.47,913.33,884.47,901.7
1993-12-20,823.77,836.04,750.46,783.79
1993-12-21,786.82,840.34,778.93,840.34
1993-12-22,837.54,852.63,819.68,821.19
1993-12-23,820.54,839.41,820.54,833.77
1993-12-24,841.66,845.07,828.81,834.39
1993-12-27,841.49,843.97,837.83,839.9
1993-12-28,851.38,854.65,836.17,839.57
1993-12-29,839.56,839.56,820.06,821.16
1993-12-30,819.14,835.21,816.36,826.23
1993-12-31,829.16,834.86,825.46,833.8
1994-1-3,837.7,840.65,831.66,833.9
1994-1-4,835.97,836.97,829.89,832.69
1994-1-5,829.3,847.05,823.1,846.98
1994-1-6,850.78,869.33,850.78,869.33
1994-1-7,875.18,883.99,873.01,879.64
1994-1-10,891.99,900.3,889.73,900.3
1994-1-11,903.54,907.09,884,891.79
1994-1-12,891.83,900.23,885.88,888.04
1994-1-13,889.02,899.14,888.8,897.46
1994-1-14,900.13,900.99,842.62,849.23
1994-1-17,861.34,868.88,856.5,859.28
1994-1-18,859.3,859.3,826.01,835.06
1994-1-19,835.08,835.08,794.17,807.5
1994-1-20,791,804.25,777.83,802.61
1994-1-21,800.55,815.75,794.97,812.88
1994-1-24,830.16,839.2,824.42,839.2
1994-1-25,838.06,842.04,815.23,815.89
1994-1-26,828.34,828.4,810.32,812.41
1994-1-27,813.54,819.79,813.54,818.6
1994-1-28,818.32,818.34,795.07,799.26
1994-1-31,781.54,781.74,760.78,770.25
1994-2-1,770.25,770.28,750.61,755.15
1994-2-2,753.1,772.2,753.1,772.2
1994-2-3,775.2,792.52,775.2,780.17
1994-2-4,784.06,797.88,782.34,797.86
1994-2-14,813.95,818.57,779.09,779.91
1994-2-15,775.85,777.42,761.64,772.76
1994-2-16,775.14,779.25,773.13,776.1
1994-2-17,773.67,774.48,763.81,768.57
1994-2-18,768.13,771.8,771.8,769.18
1994-2-21,769.94,769.94,752.62,754.41
1994-2-22,751.68,772.82,749.74,768.17
1994-2-23,768.52,769.96,757.24,759.71
1994-2-24,761.41,761.41,749.63,758.84
1994-2-25,767.57,787.67,765.45,787.42
1994-2-28,785.82,795.2,770.98,770.98
1994-3-1,771.52,775.68,756.63,757.29
1994-3-2,755.53,760.44,740.63,742.06
1994-3-3,739.39,745.71,727.99,734.45
1994-3-4,729.14,735.97,724.33,726.3
1994-3-7,718.35,718.79,714.05,718.4
1994-3-8,721.65,728.76,705.65,711.27
1994-3-9,715.87,722.04,710,716.11
1994-3-10,717.72,741.44,694.03,698.89
1994-3-11,700.32,717.95,694.32,717.38
1994-3-14,774.77,788.42,751.2,788.42
1994-3-15,800.76,800.94,766.6,772.76
1994-3-16,767.66,793.87,766.65,793.87
1994-3-17,805.41,807.52,772.09,776.04
1994-3-18,777.05,781.18,753.06,765.22
1994-3-21,755.86,757.55,731.05,731.62
1994-3-22,726.16,739.32,724.38,739.31
1994-3-23,739.38,740.38,723.89,725.21
1994-3-24,725.2,735.49,719.82,724.3
1994-3-25,732.61,737.16,714.59,719.05
1994-3-28,702.42,709.19,696.52,702.23
1994-3-29,706.37,711.48,700.52,706.91
1994-3-30,710.35,714.1,703.99,706.34
1994-3-31,709.91,713.6,701.46,704.46
1994-4-1,704.93,705.41,691.86,698.84
1994-4-4,698.19,700.21,692.51,694.38
1994-4-5,695.2,698.59,681.02,682.75
1994-4-6,682.229,683.479,675.57,679.74
1994-4-7,678.109,684.549,674.719,677.31
1994-4-8,678.13,680.57,675.25,678.849
1994-4-11,668.849,670.269,657.099,659.049
1994-4-12,655.339,665.809,652.559,665.609
1994-4-13,673.599,674.5,654.94,656.789
1994-4-14,651.82,654.57,634.58,636.08
1994-4-15,630.57,630.83,592.31,626.789
1994-4-18,619.509,619.529,597.729,604.149
1994-4-19,597.779,600.659,571.439,572.729
1994-4-20,560.789,563.24,536.87,540.24
1994-4-21,536.339,587.999,536.339,582.43
1994-4-22,586.83,599.01,563.79,566.07
1994-4-25,566.63,572.39,555.76,560.799
1994-4-26,565.469,579.909,565.469,579.719
1994-4-27,590.99,598.58,583.289,598.5
1994-4-28,605.979,616.089,593.81,599.63
1994-4-29,598.349,610.949,585.769,592.56
1994-5-3,593.94,605.77,588.95,605.77
1994-5-4,615.81,620.94,610.38,619.58
1994-5-5,608.36,609.85,585.23,590.87
1994-5-6,589.23,592.75,575.25,585.8
1994-5-9,587.94,588.38,576.94,581.7
1994-5-10,584.77,595.42,584.54,595.38
1994-5-11,603.27,606.73,589.64,591.18
1994-5-12,586.15,593.7,580.39,582.16
1994-5-13,582.51,590.4,575.28,590.39
1994-5-16,597.12,597.12,588.479,592.57
1994-5-17,592.289,594.979,589.529,592.019
1994-5-18,590.319,591.609,581.729,583.319
1994-5-19,578.799,590.629,576.849,590.539
1994-5-20,592.379,597.719,588.369,594.219
1994-5-23,594.519,597.149,586.389,587.649
1994-5-24,586.499,590.519,586.499,590.459
1994-5-25,591.229,592.849,585.149,586.76
1994-5-26,586.09,587.16,575.93,577.46
1994-5-27,572.97,574.78,566.37,573.36
1994-5-30,565.63,565.87,543.19,544.26
1994-5-31,538.45,556.28,537.78,556.26
1994-6-1,554.08,556.9,543.88,545.05
1994-6-2,543.3,548.12,543.1,546.58
1994-6-3,547.21,555.39,547.15,548.75
1994-6-6,549.03,549.66,540.99,542.97
1994-6-7,541.16,541.25,527.93,529.76
1994-6-8,526.4,535.52,522.85,533.56
1994-6-9,534.24,536.89,521.02,523
1994-6-10,519.84,521.84,512.03,514.54
1994-6-13,505.54,505.68,491.61,492.03
1994-6-14,492.45,497.8,487.26,490.75
1994-6-15,492.84,498.71,491.18,496.11
1994-6-16,498.11,506.4,494.94,506.36
1994-6-17,509.09,528.45,504.13,527.85
1994-6-20,523.37,531.11,500.46,502.43
1994-6-21,498.56,501.24,494.81,498.07
1994-6-22,499.14,509.19,499.14,505.18
1994-6-23,507.03,507.92,498.57,500.39
1994-6-24,499.91,500.5,490.68,492.33
1994-6-27,483.45,483.9,471.03,472.1
1994-6-28,470.54,472.95,468.77,469.95
1994-6-29,472.48,475.38,466.97,468.2
1994-6-30,466.35,471.18,458.74,469.29
1994-7-1,469.27,469.43,457.51,458.37
1994-7-4,446.23,446.86,438.12,438.58
1994-7-5,437.64,443.86,436.22,443.61
1994-7-6,444.59,445.05,430.77,431.71
1994-7-7,428.3,430.58,423.03,425.98
1994-7-8,426.25,438.06,425.9,437.75
1994-7-11,436.54,436.54,427.08,428.15
1994-7-12,427.62,431.15,427.23,429.21
1994-7-13,430.55,437.66,430.4,437.62
1994-7-14,437.53,440.59,430.57,431.8
1994-7-15,431.01,431.05,413,413.93
1994-7-18,405.61,406.64,397.47,398.96
1994-7-19,398.9,403.49,393.06,400.48
1994-7-20,401.98,402.59,393.14,393.87
1994-7-21,390.94,390.99,380.72,380.9
1994-7-22,378.19,378.23,362.29,363.73
1994-7-25,357.4,375.39,354.5,375.39
1994-7-26,376.76,388.8,372.11,388.75
1994-7-27,387.81,392.17,369.04,371.1
1994-7-28,366.55,367.72,339.04,339.81
1994-7-29,335.45,338.96,325.89,333.92
1994-8-1,394.87,448.91,377.97,445.64
1994-8-2,451.18,494.81,431.58,432.61
1994-8-3,438.52,523.03,434.11,522.98
1994-8-4,558.69,592.98,522.98,562.77
1994-8-5,579.47,683.04,582.11,683.04
1994-8-8,720.48,754.67,671.67,711.8
1994-8-9,715.54,705.08,608.67,621.58
1994-8-10,619.34,739.66,597.26,739.66
1994-8-11,765.32,768.08,684.53,689.31
1994-8-12,676.07,731.02,675.28,689.66
1994-8-15,671.1,691.22,654.22,665.88
1994-8-16,670,713.9,668,693.01
1994-8-17,703.88,725.04,693.02,725.04
1994-8-18,734.84,772.32,726.09,748.56
1994-8-19,750.67,760.27,707.02,713.85
1994-8-22,680.07,697.55,668.72,681.8
1994-8-23,694.71,714.62,673.67,714.61
1994-8-24,718.61,727.41,704.67,705.71
1994-8-25,704.47,724.15,704.47,722.23
1994-8-26,728.26,728.76,707.41,707.41
1994-8-29,716.87,717.95,706.52,710.68
1994-8-30,715.45,763.07,715.45,756.2
1994-8-31,771.33,787.22,761.93,785.33
1994-9-1,785.61,813.42,785.56,790.19
1994-9-2,796.69,830.2,796.69,830.18
1994-9-5,871.16,940.76,868.15,940.61
1994-9-6,973.28,1008.01,936.81,1004.92
1994-9-7,977.3,1016.38,919.84,931.57
1994-9-8,967.9,998.55,937.26,972.84
1994-9-9,982.43,997.67,950.81,962.52
1994-9-12,996.68,1023.3,981.81,1019.97
1994-9-13,1036.84,1052.94,1025.1,1033.47
1994-9-14,1040.95,1041.43,970.69,974.86
1994-9-15,985.33,991.12,930.62,972.54
1994-9-16,983.79,992.39,953.99,978.99
1994-9-19,944.25,970.06,925.83,927.62
1994-9-20,922.8,933.28,897.38,914.39
1994-9-21,928.75,969.03,928.75,969.03
1994-9-22,974.21,974.25,913.94,918.44
1994-9-23,908.75,912.95,865.93,867.65
1994-9-26,856.17,884.27,844.32,880.6
1994-9-27,880.69,886.96,865.24,870.15
1994-9-28,881.14,913.29,881.93,912.38
1994-9-29,921.81,922.29,823.05,839.37
1994-9-30,811.83,835.5,789.64,791.15
1994-10-5,770.9,775.85,681.87,706.42
1994-10-6,731.65,736.29,659.89,660.5
1994-10-7,638.32,759.8,546.79,738.03
1994-10-10,678.02,727.47,665.74,698.93
1994-10-11,712.03,721.66,700.02,705.07
1994-10-12,712.39,725.67,706.56,711.01
1994-10-13,706.76,706.76,634.67,635.38
1994-10-14,608.07,666.92,593.05,663.75
1994-10-17,617.9,633.16,615.5,616.34
1994-10-18,625.49,630.16,619.11,624.52
1994-10-19,631.34,654.06,631.24,652.89
1994-10-20,663.31,718.99,665.61,718.99
1994-10-21,730.97,746.9,706.41,712.71
1994-10-24,741.05,785.95,734.93,785.85
1994-10-25,794.57,794.85,744.52,744.52
1994-10-26,725.94,730.8,683.4,686.31
1994-10-27,682.02,703.62,678.18,703.62
1994-10-28,695.66,702.92,675.65,677.45
1994-10-31,648.24,665.1,642.86,654.98
1994-11-1,667.66,675.66,657.27,673.79
1994-11-2,667.05,672.12,663.77,667.86
1994-11-3,675.32,722.6,675.04,717.36
1994-11-4,717.61,717.65,664.69,666.77
1994-11-7,649.14,678.45,648.68,674.67
1994-11-8,707.27,735.83,697.82,709.69
1994-11-9,691.98,724.72,691.98,723.91
1994-11-10,738,743.22,710.01,711.68
1994-11-11,725.88,731.16,708,731.16
1994-11-14,731.63,739.56,725.53,733.39
1994-11-15,717.3,724.39,704.89,705.43
1994-11-16,704.94,712.38,694.26,706.63
1994-11-17,707.16,709.89,696.88,697.17
1994-11-18,690.66,698.82,685.62,698.81
1994-11-21,695.75,703.59,693.94,699.1
1994-11-22,702.04,705.25,690.05,692.39
1994-11-23,690.98,691.61,676.5,679.61
1994-11-24,676.16,684.02,674.65,678.02
1994-11-25,697.09,701.31,684,685.33
1994-11-28,683.83,683.94,677.96,681.49
1994-11-29,671.7,687.56,670.61,687.56
1994-11-30,687.04,689.96,682.8,683.59
1994-12-1,684.02,684.72,680,682.3
1994-12-2,684.18,685.47,677.6,677.91
1994-12-5,674.54,675.42,662.72,663.13
1994-12-6,658.94,658.94,648.72,653.98
1994-12-7,655.14,658.57,651.37,652.85
1994-12-8,653.83,654.65,643.27,643.86
1994-12-9,639.75,647.84,635.78,640.67
1994-12-12,636.35,636.35,620.47,620.47
1994-12-13,632.69,640.13,621.78,636.68
1994-12-14,633.06,633.06,624.36,625.21
1994-12-15,626.44,671.01,626.42,666.68
1994-12-16,661.38,693.76,657.86,680.23
1994-12-19,684.62,685.47,653.31,653.37
1994-12-20,660.26,674.8,654.88,667.94
1994-12-21,665.79,691.81,665.51,672.47
1994-12-22,670.17,676.13,658.12,673.48
1994-12-23,675.94,695.22,675.91,677.84
1994-12-26,684.81,689.13,674.9,675.88
1994-12-27,679.18,681.3,659.34,660.88
1994-12-28,660.72,662.95,648.23,649.59
1994-12-29,651.33,658.29,642.26,645.06
1994-12-30,648.04,651.35,643.06,647.87
1995-1-3,637.72,647.71,630.53,639.88
1995-1-4,641.9,655.51,638.86,653.81
1995-1-5,656.2,657.45,645.81,646.89
1995-1-6,642.75,643.89,636.33,640.76
1995-1-9,637.52,637.55,625.04,625.97
1995-1-10,616.16,617.6,607.06,610.3
1995-1-11,610.3,615.21,606.92,613.13
1995-1-12,612.79,615.47,601.17,602.12
1995-1-13,597.32,601.07,583.81,597.84
1995-1-16,591.06,591.32,584.88,588.81
1995-1-17,591.81,595.02,586.6,587.94
1995-1-18,588.53,593.65,586.99,593.64
1995-1-19,589.7,593.1,571.36,571.72
1995-1-20,566.81,578.53,559.65,571.24
1995-1-23,564.86,565.04,553.11,553.44
1995-1-24,552.78,559.34,547.38,547.57
1995-1-25,550.27,558.58,551.27,555.77
1995-1-26,553.91,555.26,551.14,553.1
1995-1-27,552.95,564.51,552.93,562.59
1995-2-6,559.78,559.84,532.91,533.72
1995-2-7,532.11,536.63,524.43,532.49
1995-2-8,533.09,537.55,531.22,533.75
1995-2-9,533.79,553.36,533.14,553.35
1995-2-10,548.77,558.95,540.63,541.38
1995-2-13,537.95,550.26,537.05,548.84
1995-2-14,549.76,552.85,542.18,548.11
1995-2-15,547.83,548.59,542.5,542.84
1995-2-16,542.25,542.82,537.21,538.37
1995-2-17,537.87,537.91,532.67,533.76
1995-2-20,534.57,540.86,534.51,534.96
1995-2-21,536.07,541.14,535.97,541.14
1995-2-22,541.21,594.81,541.21,594.64
1995-2-23,583.43,608.58,573.4,589.12
1995-2-24,591.91,594.92,555.2,558.43
1995-2-27,584.02,591.43,559.04,561.27
1995-2-28,558.42,558.42,544.06,549.26
1995-3-1,548.91,559.48,545.72,556.95
1995-3-2,557.5,564.64,553.52,560.85
1995-3-3,562.3,580.39,562.3,577.22
1995-3-6,585.24,616.76,582.55,616.3
1995-3-7,614.73,635.24,597.2,632.96
1995-3-8,632.95,639.01,616.77,620.8
1995-3-9,617.22,624.25,604.79,605.59
1995-3-10,600.45,600.51,583.72,586.29
1995-3-13,596.64,597.18,583.38,586.23
1995-3-14,588.18,599.9,586.19,588.24
1995-3-15,588.78,591.49,568.6,572.6
1995-3-16,570.51,579.88,569.17,579.88
1995-3-17,579.62,593.97,577.91,593.52
1995-3-20,597.84,604.96,585.15,585.45
1995-3-21,581.8,593.16,581.33,591.95
1995-3-22,595.32,613.76,594.41,613.7
1995-3-23,617.54,620.34,609.15,611.13
1995-3-24,609.9,613.59,600.56,611.77
1995-3-27,618.47,631.7,618.47,629.36
1995-3-28,625.57,631.83,624.39,626.55
1995-3-29,624.84,637.35,615.44,637.15
1995-3-30,641.36,645.32,630.05,630.93
1995-3-31,629.93,648.04,627.23,646.92
1995-4-3,651.04,660.61,647.43,656.88
1995-4-4,652.43,660.79,650.82,660.16
1995-4-5,658.44,664.95,649.3,649.7
1995-4-6,645.14,659.09,641.83,659.06
1995-4-7,663.45,677.66,662.74,673.72
1995-4-10,678.74,681.15,665.11,667.39
1995-4-11,661.01,665.04,640.35,641.08
1995-4-12,633.82,649.21,632.77,644.74
1995-4-13,647.21,651.02,632.41,632.76
1995-4-14,630.72,640.56,627.04,640.04
1995-4-17,640.17,642.82,628.44,631.26
1995-4-18,629.87,634.15,625.13,625.52
1995-4-19,625.24,631.59,625.11,631.51
1995-4-20,634.04,645.35,634.92,645.2
1995-4-21,646.9,649.22,635.73,635.99
1995-4-24,627.39,630.26,618.13,619.73
1995-4-25,617.01,621.53,615.35,619.84
1995-4-26,621.12,622.83,601.76,601.83
1995-4-27,579.64,598.62,547.21,573.31
1995-4-28,577.43,582.02,572.32,579.93
1995-5-2,576.69,580.28,574.9,579.04
1995-5-3,580.79,586.25,580.13,580.38
1995-5-4,579.51,580.46,567.93,571.2
1995-5-5,569.53,577.45,569.53,574.17
1995-5-8,573.12,575.1,568.7,571.51
1995-5-9,572.1,579.56,572.1,578.5
1995-5-10,577.76,580.75,564.86,565.14
1995-5-11,568.75,572.34,566.42,568.06
1995-5-12,569.35,593.5,567.89,584.84
1995-5-15,583.19,583.4,578.6,582.04
1995-5-16,583.17,584.41,578.18,578.85
1995-5-17,578.84,582.96,577.14,582.89
1995-5-18,741.81,770.82,682.01,763.51
1995-5-19,768.82,855.81,761.38,855.81
1995-5-22,919.75,926.41,870.79,897.42
1995-5-23,791.74,833.69,749.83,750.3
1995-5-24,761.16,770.14,720.97,741.93
1995-5-25,747.06,748.23,696.44,696.85
1995-5-26,681.37,781.34,672.37,727.62
1995-5-29,719.64,724.01,698.77,710.59
1995-5-30,712.26,725.8,704.4,711
1995-5-31,701.22,706.48,690.71,700.51
1995-6-1,703.72,708.67,702.08,708.67
1995-6-2,710.82,722.3,710.5,716.82
1995-6-5,718.14,718.41,691.01,691.64
1995-6-6,678.37,690.65,675.65,689.13
1995-6-7,688.86,716.54,686.88,716.45
1995-6-8,711.18,722.17,693.34,695.93
1995-6-9,695.7,709.02,695.62,702.62
1995-6-12,696.65,702.17,690.4,698.72
1995-6-13,697.89,702.97,696.83,698.95
1995-6-14,699.32,701.85,684.85,689.22
1995-6-15,685.45,685.46,640.37,646.85
1995-6-16,638.3,655.34,636.13,646.54
1995-6-19,637.58,641.69,634.81,638.96
1995-6-20,641.41,647.37,639.49,640.66
1995-6-21,640.88,651.81,639.88,651.81
1995-6-22,650.85,653.92,642.6,644.47
1995-6-23,643.68,650.82,643.68,650.14
1995-6-26,650.91,654.78,647.81,653.4
1995-6-27,655.96,659.78,648.84,649.93
1995-6-28,649.28,649.48,643.52,647.64
1995-6-29,647.82,650.82,641.57,643.92
1995-6-30,641.6,641.6,625.7,630.58
1995-7-3,623.14,623.19,612.92,613.18
1995-7-4,612.24,620.62,610.33,620.62
1995-7-5,624.02,637.4,623.98,636.03
1995-7-6,638.03,650.71,631.24,637.77
1995-7-7,637.48,666.85,636.84,666.78
1995-7-10,669.06,669.06,660.05,666.24
1995-7-11,668.77,669.77,648.62,649.19
1995-7-12,645.85,652.84,645.83,648.91
1995-7-13,649.53,656.15,649.43,656.15
1995-7-14,658.92,662.55,652.36,652.8
1995-7-17,651.95,700.77,651.67,695.45
1995-7-18,693.97,715.47,686.91,715.47
1995-7-19,717.47,723.68,688.93,690.98
1995-7-20,686.56,696.93,681.37,690.3
1995-7-21,694.1,699.19,686.64,693.56
1995-7-24,699.84,716.22,699.84,709.92
1995-7-25,709.72,712.28,699.6,703.58
1995-7-26,703.29,713.04,690.36,691.12
1995-7-27,686.9,697.72,686.76,697.72
1995-7-28,699.85,702.97,692.88,695.42
1995-7-31,699.61,702.44,692.48,695.55
1995-8-1,697.22,718.24,688.65,715.4
1995-8-2,721.15,733.86,699.45,699.99
1995-8-3,699.41,706.65,698.59,703.44
1995-8-4,707.19,712.54,706.55,709.88
1995-8-7,708.27,718.54,707.37,718.08
1995-8-8,724.79,728.51,709.24,712.53
1995-8-9,711.8,717.55,704.87,717.46
1995-8-10,718.75,741.32,714.62,735.15
